title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","Oil prices have held at or above $100 a barrel since late February, when U.S. and Israeli strikes on Iran and Tehran's effective closure of the Strait of Hormuz rattled supply.",Oil prices above $100 a barrel indicate a negative impact on inflation prices due to supply disruptions.,0.0,2.0,0.0,0.0,0.0,1.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","In Seoul, Samsung Electronics shares plunged as much as 6.1% after the electronics behemoth failed to reach a pay deal with its South Korean labour union on Wednesday, setting the stage for more than 50,000 workers to go ahead with a full strike.",The decline in Samsung Electronics shares due to a labour dispute negatively impacts labor consumption.,0.0,0.0,0.0,2.0,0.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","However, the stock later rose 1.8% after South Korean Prime Minister Kim Min-seok said the government would support talks to prevent a strike ""under any circumstances,"" Yonhap News Agency reported.","The sentence discusses the impact of a government's stance on the stock market, specifically the support for talks to prevent a strike, which is a macroeconomic event.",0.0,0.0,1.0,0.0,1.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","Stocks on Wall Street fell on Tuesday, with the S&P 500 0.2% lower and the Nasdaq Composite down 0.7% after U.S. consumer inflation increased by the most in three years in April, raising the risk the Federal Reserve will be forced to raise rates earlier than expected.",The rise in U.S. consumer inflation and potential rate hikes by the Federal Reserve negatively impact the macroeconomic landscape.,2.0,2.0,0.0,0.0,0.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","Markets have largely priced out any chance of a rate cut from the Fed this year, while expectations for a hike of at least 25 basis points at the December meeting have risen to over 35% from below 22% earlier in the week, according to CME's FedWatch Tool.","The rise in expectations for a Fed rate hike indicates potential economic tightening, which could negatively impact monetary conditions.",2.0,0.0,0.0,0.0,0.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","The yield on the U.S. 10-year Treasury bond was down 1.0 basis points at 4.459%, edging back after hitting the highest level since July.","The U.S. 10-year Treasury bond yield edging back suggests a neutral monetary financial condition, without clear implications for other macro domains.",3.0,0.0,0.0,0.0,0.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","The U.S. dollar index, which measures the greenback's strength against a basket of six major peers, held steady at 98.369, on track for its third consecutive day of gains.","The sentence discusses the US dollar index, which is a monetary and financial metric, and its performance in the context of the article's title, which mentions inflation gloom, indicating a neutral sentiment.",1.0,0.0,0.0,0.0,0.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","Against the yen, the dollar traded 0.1% firmer at 157.73 after the Japanese currency briefly spiked Tuesday on ""rate check"" speculation, often seen as a precursor to intervention.","The dollar's slight appreciation against the yen is a neutral monetary event, unrelated to domestic macroeconomic conditions.",3.0,0.0,0.0,0.0,0.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",Markets are on edge for any action by Tokyo after sources said authorities had intervened in the past two weeks to arrest the yen's decline.,"Central bank intervention to stabilize currency is a positive monetary action, but the context implies a negative external sector impact due to yen's decline.",1.0,0.0,0.0,0.0,0.0,2.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","In early European trades, pan-region futures were up 0.9%, German DAX futures rose 0.8% and FTSE futures gained 0.6%.","The target sentence describes early European trades and futures performance, indicating a positive trend in the region's stock market.",0.0,0.0,1.0,0.0,0.0,0.0
"Asia stocks turn green as AI cheer trumps Iran, inflation gloom","Elsewhere, gold was down 0.1% at $4,708.24, while bitcoin was up 0.5% at $81,110.13 and ether nudged up 0.8% to $2,301.66.","The target sentence discusses the performance of various assets, including gold, bitcoin, and ether, without providing any macroeconomic insights or trends.",0.0,0.0,0.0,0.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea","SEOUL: Samsung Electronics is edging closer to a possible full-scale strike, as its largest union presses ahead with an 18-day walkout plan that could disrupt production at the heart of Korea’s chip industry.","The sentence describes a potential strike at Samsung Electronics, which could impact the chip industry and the South Korean economy, justifying the classification of the domains as 'NEGATIVE'.",0.0,0.0,2.0,2.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea",The risk became more immediate after last-ditch talks mediated by the National Labour Relations Commission ended without a breakthrough early Wednesday (May 13).,"The sentence describes a labor dispute and its potential impact on the economy and politics, which falls under the Labor_Consumption domain.",0.0,0.0,0.0,2.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea","The union has fixed both the timing and duration of the strike, leaving little room for a quick compromise unless either side makes a major concession.","The sentence highlights the potential for a strike, which could impact the economy and politics in South Korea, indicating a 'NEGATIVE' macroeconomic trend.",0.0,0.0,2.0,1.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea",At issue is the union’s demand to institutionalize a performance bonus equivalent to 15 per cent of operating profit and remove the current bonus cap.,"The target sentence discusses labor union demands, which are not directly related to macroeconomic domains, hence the classification.",0.0,0.0,0.0,1.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea",The dispute has drawn attention at home and abroad because of Samsung’s weight as the world’s largest memory chipmaker.,"The sentence highlights the significance of Samsung's role in the global memory chip market, which has implications for the South Korean economy and politics.",0.0,0.0,1.0,0.0,0.0,1.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea",The company sits at the centre of Korea’s export engine and the global AI chip supply chain.,"The sentence highlights Samsung's crucial role in Korea's export engine and global AI chip supply chain, which has significant macroeconomic implications.",0.0,0.0,1.0,0.0,0.0,1.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea","Any prolonged walkout could have consequences for production, exports, investor sentiment and the company’s supplier network.","The sentence highlights potential macroeconomic implications of a prolonged walkout, including production, exports, and investor sentiment, justifying the analysis across multiple domains.",0.0,0.0,2.0,2.0,0.0,2.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea",JPMorgan also warned in a recent report that a prolonged strike could weigh on Samsung’s annual operating profit.,"The target sentence discusses the potential impact of a strike on Samsung's operating profit, which is a macroeconomic concern.",0.0,0.0,1.0,2.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea","Semiconductor fabs run around the clock, and even limited disruptions can affect production schedules.","The sentence highlights the potential impact of disruptions on production schedules, indicating a concern for real economic activity.",0.0,0.0,2.0,0.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea",Uncertainty over high-bandwidth memory and other AI-related chips could also weigh on delivery timelines and customer confidence.,"The sentence discusses potential delays in delivery timelines and customer confidence, which could negatively impact the economy and politics in South Korea, specifically in the context of Samsung Electronics.",0.0,0.0,2.0,0.0,0.0,0.0
"Looming Samsung Electronics walkout raises economic, political stakes in South Korea","Song Heon-jae, an economics professor at the University of Seoul, said a shutdown of production lines could cost “tens of billions of won, or tens of millions of dollars, per minute,” and as much as one trillion won (US$670 million) per day.","The sentence highlights the potential economic impact of a production line shutdown, specifically the loss of revenue and production costs, which is a macroeconomic concern.",0.0,0.0,2.0,0.0,0.0,0.0
